Station,Date,Lat,Long,precip_mm,Tmin_C,Tmax_C
USC00415766,8/22/1904,33.23639,-96.64194,0,24.4,36.7
USC00415766,8/23/1904,33.23639,-96.64194,0,23.9,36.1
USC00415766,8/24/1904,33.23639,-96.64194,0,23.3,36.1
USC00415766,8/25/1904,33.23639,-96.64194,0,20,28.3
USC00415766,8/26/1904,33.23639,-96.64194,0,22.2,33.3
USC00415766,8/27/1904,33.23639,-96.64194,0,23.3,35
USC00415766,8/28/1904,33.23639,-96.64194,0,24.4,34.4
USC00415766,8/29/1904,33.23639,-96.64194,0,24.4,33.9
USC00415766,8/30/1904,33.23639,-96.64194,0,22.2,32.8
USC00415766,8/31/1904,33.23639,-96.64194,0,23.9,36.1
USC00415766,9/1/1904,33.23639,-96.64194,0,21.7,37.2
USC00415766,9/2/1904,33.23639,-96.64194,10.2,21.7,36.7
USC00415766,9/3/1904,33.23639,-96.64194,0,18.3,28.9
USC00415766,9/4/1904,33.23639,-96.64194,15.7,16.7,24.4
USC00415766,9/5/1904,33.23639,-96.64194,9.4,13.3,22.2
USC00415766,9/6/1904,33.23639,-96.64194,0,16.7,27.2
USC00415766,9/7/1904,33.23639,-96.64194,0,18.9,31.7
USC00415766,9/8/1904,33.23639,-96.64194,0,16.1,34.4
USC00415766,9/9/1904,33.23639,-96.64194,0,22.2,35
USC00415766,9/10/1904,33.23639,-96.64194,0,21.1,35
USC00415766,9/11/1904,33.23639,-96.64194,5.8,17.2,32.2
USC00415766,9/12/1904,33.23639,-96.64194,0,17.2,32.2
USC00415766,9/13/1904,33.23639,-96.64194,0,19.4,32.8
USC00415766,9/14/1904,33.23639,-96.64194,0,16.1,32.8
USC00415766,9/15/1904,33.23639,-96.64194,0,11.7,29.4
USC00415766,9/16/1904,33.23639,-96.64194,0,13.9,31.7
